student_id,name,age,gender,score,phone,city,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address_raw,profile_json,hobbies,devices,skills.tech.python,skills.tech.excel,skills.tech.sql,skills.soft,family.siblings,family.income.father,family.income.mother,addr_city,addr_district,addr_postal
50,Justin Wong,18,Female,90,9.98992E+11,Travisfort,,2/3/1970 13:13,Other,110,active,3.7,average,164,2/16/1995 0:00,"Apartment 28, East Andrew district, Tashkent, UZ, 100090","{'hobbies': ['decide', 'continue'], 'skills': {'tech': {'python': 4, 'excel': 4, 'sql': 3}, 'soft': ['these', 'could']}, 'family': {'siblings': 3, 'income': {'father': 204, 'mother': 506}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2016}, {'type': 'phone', 'brand': 'Samsung', 'year': 2024}]}","['decide', 'continue']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2016}, {'type': 'phone', 'brand': 'Samsung', 'year': 2024}]",4,4,3,"['these', 'could']",3,204,506,Tashkent,East Andrew,100090
51,James Davis,20,Female,61,,New Emilyshire,,2/9/2014 0:00,Data Science,,inactive,3.7,average,132,4/7/1995 0:00,UZ 100391 Tashkent Lake Amy,"{hobbies:['prove', 'central']}",,,,,,,,,,Tashkent,,100391
52,Mitchell Conway,19,Female,63,9.98709E+11,Lake Louis,,6/13/1994 4:13,Data Science,,inactive,-2,,205,1/10/2023 6:52,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""painting"", ""tough""], ""skills"": {""tech"": {""python"": 4, ""excel"": 5, ""sql"": 2}, ""soft"": [""hour"", ""series""]}, ""family"": {""siblings"": 3, ""income"": {""father"": 543, ""mother"": 1003}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2015}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2020}]}","['painting', 'tough']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2015}, {'type': 'phone', 'brand': 'Apple', 'year': 2020}]",4,5,2,"['hour', 'series']",3,543,1003,,,
53,,20,Female,88,9.98911E+11,West Lindsayview,dclark@boyd.info,6/25/2012 0:00,Other,110,inactive,3.7,average,251,3/31/1990 0:00,UZ 100232 Tashkent Annabury,"{hobbies:['least', 'question']}",,,,,,,,,,Tashkent,,100232
54,Heather Moreno,19,Female,83,9.98829E+11,South Jasmine,,7/25/2025 0:00,Data Science,,pending,,excellent,221,1/16/2024 0:00,"Christown 6-kv, dom 20, Tashkent","{""hobbies"": [""leave"", ""effect""], ""skills"": {""tech"": {""python"": 3, ""excel"": 5, ""sql"": 5}, ""soft"": [""six"", ""reduce""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 581, ""mother"": 302}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2020}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2020}]}","['leave', 'effect']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2020}, {'type': 'phone', 'brand': 'Apple', 'year': 2020}]",3,5,5,"['six', 'reduce']",1,581,302,Tashkent,,
55,Todd Moore,21,Male,,9.98223E+11,Richardview,schmidtregina@gmail.com,4/29/1999 21:01,Data Science,110,inactive,0,excellent,51,3/22/1998 3:51,"Apartment 40, West Davidhaven district, Tashkent, UZ, 100291","{hobbies:['save', 'most']}",,,,,,,,,,Tashkent,West Davidhaven,100291
56,,21,Female,90,,Katelynton,dominguezerin@solis.org,9/21/2021 3:28,Other,,inactive,4.5,,298,7/14/1980 0:00,"Apartment 42, South Charles district, Tashkent, UZ, 100904","{'hobbies': ['where', 'game'], 'skills': {'tech': {'python': 4, 'excel': 2, 'sql': 1}, 'soft': ['per', 'detail']}, 'family': {'siblings': 1, 'income': {'father': 602, 'mother': 1380}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2019}, {'type': 'phone', 'brand': 'Samsung', 'year': 2022}]}","['where', 'game']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2019}, {'type': 'phone', 'brand': 'Samsung', 'year': 2022}]",4,2,1,"['per', 'detail']",1,602,1380,Tashkent,South Charles,100904
57,Ashley Lowe,20,Female,90,9.98007E+11,Robertshire,zvargas@chapman.org,2/8/2025 9:46,Data Science,,inactive,,average,236,1/2/2023 0:00,"87807 Kayla Glens, Autumnmouth",INVALID_JSON_DATA,,,,,,,,,,Other,,
58,Eric Holmes,18,Male,57,,West Tricia,,3/13/2001 12:56,Data Science,80,pending,15.5,excellent,160,5/21/2020 0:00,"682 Vasquez Expressway Suite 699, West Nicolechester","{'hobbies': ['recognize', 'between'], 'skills': {'tech': {'python': 5, 'excel': 2, 'sql': 2}, 'soft': ['image', 'leg']}, 'family': {'siblings': 5, 'income': {'father': 1178, 'mother': 1209}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2021}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2020}]}","['recognize', 'between']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2021}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2020}]",5,2,2,"['image', 'leg']",5,1178,1209,Other,,
59,Nathan Melendez,20,Female,75,9.98671E+11,Wheelerport,,6/20/1971 0:00,Data Science,,active,4.5,average,65,9/19/1970 0:00,"Apartment 9, Laurabury district, Tashkent, UZ, 100798","{hobbies:['offer', 'president']}",,,,,,,,,,Tashkent,Laurabury,100798
60,Brett Cabrera,20,Unknown,90,,Port Carlos,,7/7/2022 17:07,Data Science,,active,15.5,excellent,121,1/29/1972 0:00,"East Elizabethhaven 9-kv, dom 15, Tashkent",INVALID_JSON_DATA,,,,,,,,,,Tashkent,,
61,William Moore,20,Female,93,9.98428E+11,Port Juanland,,5/7/2010 0:00,Data Science,,inactive,3.2,average,50,6/5/1983 5:46,"6258 Gordon Road, Smithshire","{'hobbies': ['painting', 'kid'], 'skills': {'tech': {'python': 1, 'excel': 4, 'sql': 2}, 'soft': ['fill', 'growth']}, 'family': {'siblings': 5, 'income': {'father': 964, 'mother': 1178}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2017}, {'type': 'phone', 'brand': 'Samsung', 'year': 2024}]}","['painting', 'kid']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2017}, {'type': 'phone', 'brand': 'Samsung', 'year': 2024}]",1,4,2,"['fill', 'growth']",5,964,1178,Other,,
62,Margaret Lopez,20,Male,90,9.9881E+11,East Caitlinfurt,,2/4/1980 4:04,Other,106,active,4.07,,183,9/26/2023 21:00,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['others', 'one'], 'skills': {'tech': {'python': 3, 'excel': 5, 'sql': 2}, 'soft': ['enjoy', 'test']}, 'family': {'siblings': 5, 'income': {'father': 946, 'mother': 741}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2024}, {'type': 'phone', 'brand': 'Samsung', 'year': 2018}]}","['others', 'one']","[{'type': 'laptop', 'brand': 'HP', 'year': 2024}, {'type': 'phone', 'brand': 'Samsung', 'year': 2018}]",3,5,2,"['enjoy', 'test']",5,946,741,,,
63,William Olsen,22,Female,90,9.98891E+11,East Sophia,,11/13/1995 0:00,Data Science,,inactive,3.72,excellent,138,4/21/1999 0:00,"9057 Griffin Heights, Rasmussenside",INVALID_JSON_DATA,,,,,,,,,,Other,,
64,,19,Female,90,,Christopherborough,,12/15/2014 0:00,Python,,active,4.5,good,97,4/16/2011 0:00,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""stock"", ""management""], ""skills"": {""tech"": {""python"": 3, ""excel"": 5, ""sql"": 1}, ""soft"": [""move"", ""bar""]}, ""family"": {""siblings"": 3, ""income"": {""father"": 786, ""mother"": 987}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2020}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2018}]}","['stock', 'management']","[{'type': 'laptop', 'brand': 'HP', 'year': 2020}, {'type': 'phone', 'brand': 'Samsung', 'year': 2018}]",3,5,1,"['move', 'bar']",3,786,987,,,
65,Randall Heath,18,Male,90,9.98736E+11,Deleonside,,8/11/2022 18:02,Other,65,pending,4.5,average,105,10/2/1985 0:00,"Apartment 7, Lutzfort district, Tashkent, UZ, 100220","{""hobbies"": [""position"", ""stuff""], ""skills"": {""tech"": {""python"": 3, ""excel"": 4, ""sql"": 1}, ""soft"": [""two"", ""economy""]}, ""family"": {""siblings"": 5, ""income"": {""father"": 527, ""mother"": 408}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2021}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2023}]}","['position', 'stuff']","[{'type': 'laptop', 'brand': 'HP', 'year': 2021}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2023}]",3,4,1,"['two', 'economy']",5,527,408,Tashkent,Lutzfort,100220
66,,20,Male,90,9.9815E+11,North Markbury,nrichard@carney.com,3/29/2012 0:00,Data Science,99,inactive,4.5,average,274,12/24/2016 9:42,"67890 Conrad Walks, East Tannermouth","{'hobbies': ['shake', 'behind'], 'skills': {'tech': {'python': 3, 'excel': 4, 'sql': 5}, 'soft': ['what', 'happy']}, 'family': {'siblings': 5, 'income': {'father': 1227, 'mother': 564}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2017}, {'type': 'phone', 'brand': 'Apple', 'year': 2019}]}","['shake', 'behind']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2017}, {'type': 'phone', 'brand': 'Apple', 'year': 2019}]",3,4,5,"['what', 'happy']",5,1227,564,Other,,
67,Ashley Mills,,Female,90,,Youngside,,7/27/2012 0:00,Data Science,,pending,,excellent,276,6/4/1991 4:44,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""share"", ""fly""], ""skills"": {""tech"": {""python"": 2, ""excel"": 5, ""sql"": 3}, ""soft"": [""floor"", ""question""]}, ""family"": {""siblings"": 0, ""income"": {""father"": 1427, ""mother"": 1378}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2017}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2022}]}","['share', 'fly']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2017}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2022}]",2,5,3,"['floor', 'question']",0,1427,1378,,,
68,John Rosario,18,Female,82,9.9856E+11,Belindabury,,7/20/1971 8:45,Data Science,,inactive,-2,good,190,8/2/1990 14:57,"Apartment 1, North Adammouth district, Tashkent, UZ, 100059","{'hobbies': ['result', 'current'], 'skills': {'tech': {'python': 3, 'excel': 1, 'sql': 4}, 'soft': ['return', 'address']}, 'family': {'siblings': 5, 'income': {'father': 1037, 'mother': 1043}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2021}, {'type': 'phone', 'brand': 'Apple', 'year': 2022}]}","['result', 'current']","[{'type': 'laptop', 'brand': 'HP', 'year': 2021}, {'type': 'phone', 'brand': 'Apple', 'year': 2022}]",3,1,4,"['return', 'address']",5,1037,1043,Tashkent,North Adammouth,100059
69,,21,Unknown,,,Jenniferfort,,3/31/2021 7:13,Data Science,109,inactive,,average,209,8/11/2001 0:00,"BROKEN,ADDRESS,DATA,,,",INVALID_JSON_DATA,,,,,,,,,,,,
70,,18,Female,66,9.98599E+11,Lake Josephville,nathaniel54@lloyd.biz,10/31/2002 12:03,Data Science,110,pending,4.5,excellent,88,6/13/2012 19:49,"Port Lisa 17-kv, dom 46, Tashkent","{'hobbies': ['ahead', 'force'], 'skills': {'tech': {'python': 5, 'excel': 1, 'sql': 1}, 'soft': ['where', 'responsibility']}, 'family': {'siblings': 5, 'income': {'father': 658, 'mother': 561}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2022}, {'type': 'phone', 'brand': 'Apple', 'year': 2023}]}","['ahead', 'force']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2022}, {'type': 'phone', 'brand': 'Apple', 'year': 2023}]",5,1,1,"['where', 'responsibility']",5,658,561,Tashkent,,
71,Robert Hayes,,Male,,9.98562E+11,Tabithafurt,teresa05@collins.biz,12/2/2021 18:05,Other,63,pending,,excellent,103,9/27/1996 0:00,"Benitezmouth 14-kv, dom 38, Tashkent","{""hobbies"": [""lead"", ""toward""], ""skills"": {""tech"": {""python"": 1, ""excel"": 2, ""sql"": 3}, ""soft"": [""through"", ""water""]}, ""family"": {""siblings"": 5, ""income"": {""father"": 494, ""mother"": 1415}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2018}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2019}]}","['lead', 'toward']","[{'type': 'laptop', 'brand': 'HP', 'year': 2018}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2019}]",1,2,3,"['through', 'water']",5,494,1415,Tashkent,,
72,William Weiss,,Female,78,9.98362E+11,Williamfort,,5/11/2022 9:28,Data Science,,active,15.5,,57,11/15/1977 0:00,"313 Ayala Point, East Nicholas",INVALID_JSON_DATA,,,,,,,,,,Other,,
73,,18,Female,90,,Smithville,scampbell@mendez.biz,12/18/1993 0:00,Other,,inactive,3.19,good,117,5/6/2001 0:00,"BROKEN,ADDRESS,DATA,,,","{hobbies:['majority', 'week']}",,,,,,,,,,,,
74,Brandi Reed,18,Male,90,,Port Randallberg,,9/5/1990 0:00,Python,89,pending,3.7,excellent,176,7/28/2013 22:26,"BROKEN,ADDRESS,DATA,,,",INVALID_JSON_DATA,,,,,,,,,,,,
75,,22,Female,98,9.98937E+11,East Shelly,lsmith@gmail.com,3/6/2023 3:01,Other,,active,2.71,average,200,3/2/2006 10:39,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""dark"", ""exist""], ""skills"": {""tech"": {""python"": 5, ""excel"": 1, ""sql"": 4}, ""soft"": [""store"", ""position""]}, ""family"": {""siblings"": 0, ""income"": {""father"": 294, ""mother"": 207}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2021}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2019}]}","['dark', 'exist']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2021}, {'type': 'phone', 'brand': 'Samsung', 'year': 2019}]",5,1,4,"['store', 'position']",0,294,207,,,
76,Anthony Hendricks,,Unknown,,9.98166E+11,Figueroamouth,,7/19/2000 0:00,Data Science,110,inactive,,,117,4/14/2023 2:02,UZ 100760 Tashkent Millermouth,"{hobbies:['particular', 'lead']}",,,,,,,,,,Tashkent,,100760
77,Alexa Sanders,21,Male,73,9.98477E+11,Lake Randymouth,johnsonchelsea@yahoo.com,12/20/1986 0:00,Data Science,,active,0,excellent,256,7/18/2021 0:00,"034 Cooley Way, East Ian",INVALID_JSON_DATA,,,,,,,,,,Other,,
78,,18,Male,95,,Romeroville,,12/25/2017 12:00,Other,,active,4.5,good,217,2/4/1989 0:00,"BROKEN,ADDRESS,DATA,,,",INVALID_JSON_DATA,,,,,,,,,,,,
79,Garrett Taylor,20,Female,,9.98539E+11,Martinezfort,,11/18/2005 17:34,Data Science,89,active,0,excellent,225,11/7/1974 16:09,UZ 100510 Tashkent Andrewmouth,INVALID_JSON_DATA,,,,,,,,,,Tashkent,,100510
80,Brandy Gray,19,Male,90,9.98677E+11,Andrewborough,ballen@barber-saunders.com,4/11/1986 0:00,Data Science,105,active,4.49,average,266,7/12/2025 0:00,UZ 100622 Tashkent Aarontown,"{hobbies:['back', 'carry']}",,,,,,,,,,Tashkent,,100622
81,Donna Scott,19,Female,,9.98366E+11,Lake Timfort,alicia71@robles.com,11/30/1996 17:12,Data Science,110,active,-2,excellent,65,3/29/2015 18:51,UZ 100720 Tashkent Lake Hollytown,"{hobbies:['participant', 'spring']}",,,,,,,,,,Tashkent,,100720
82,Karen Baker MD,,Female,60,,Kristinabury,paul48@brown.com,9/10/1974 0:00,Data Science,110,active,3.7,average,68,12/26/2022 17:00,UZ 100855 Tashkent Lake Tyler,"{'hobbies': ['garden', 'possible'], 'skills': {'tech': {'python': 1, 'excel': 4, 'sql': 4}, 'soft': ['after', 'similar']}, 'family': {'siblings': 4, 'income': {'father': 349, 'mother': 536}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2019}, {'type': 'phone', 'brand': 'Samsung', 'year': 2022}]}","['garden', 'possible']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2019}, {'type': 'phone', 'brand': 'Samsung', 'year': 2022}]",1,4,4,"['after', 'similar']",4,349,536,Tashkent,,100855
83,,18,Female,90,9.98388E+11,Ayershaven,,4/15/1995 5:21,Data Science,102,inactive,15.5,good,172,9/3/2000 0:00,"Apartment 18, Tarafurt district, Tashkent, UZ, 100739","{'hobbies': ['actually', 'commercial'], 'skills': {'tech': {'python': 1, 'excel': 3, 'sql': 5}, 'soft': ['example', 'defense']}, 'family': {'siblings': 1, 'income': {'father': 1111, 'mother': 456}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2023}, {'type': 'phone', 'brand': 'Apple', 'year': 2023}]}","['actually', 'commercial']","[{'type': 'laptop', 'brand': 'HP', 'year': 2023}, {'type': 'phone', 'brand': 'Apple', 'year': 2023}]",1,3,5,"['example', 'defense']",1,1111,456,Tashkent,Tarafurt,100739
84,Michael Jenkins,18,Female,68,9.98136E+11,New Brenda,mcolon@gmail.com,11/25/2002 0:00,Data Science,110,inactive,-2,average,284,4/9/2008 0:00,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['collection', 'single'], 'skills': {'tech': {'python': 4, 'excel': 4, 'sql': 1}, 'soft': ['expect', 'fall']}, 'family': {'siblings': 5, 'income': {'father': 675, 'mother': 1465}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2020}, {'type': 'phone', 'brand': 'Apple', 'year': 2019}]}","['collection', 'single']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2020}, {'type': 'phone', 'brand': 'Apple', 'year': 2019}]",4,4,1,"['expect', 'fall']",5,675,1465,,,
85,,21,Male,75,9.98769E+11,New Nicoleside,,10/8/1996 21:47,Data Science,,inactive,-2,excellent,95,5/31/1994 0:00,"33084 Williams Point, Jesusborough","{hobbies:['trial', 'place']}",,,,,,,,,,Other,,
86,Mario Ramirez,22,Unknown,90,,Deannachester,,4/22/2022 21:23,Other,110,pending,0,,111,3/9/1984 7:06,"BROKEN,ADDRESS,DATA,,,","{hobbies:['buy', 'now']}",,,,,,,,,,,,
87,Kyle Doyle,20,Female,,,Powersland,,11/27/2001 0:00,Data Science,,inactive,,,66,5/2/2016 0:00,"South Jacobview 25-kv, dom 42, Tashkent","{'hobbies': ['example', 'break'], 'skills': {'tech': {'python': 3, 'excel': 4, 'sql': 3}, 'soft': ['PM', 'structure']}, 'family': {'siblings': 4, 'income': {'father': 491, 'mother': 426}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2024}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2018}]}","['example', 'break']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2024}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2018}]",3,4,3,"['PM', 'structure']",4,491,426,Tashkent,,
88,Hannah Montes,21,Unknown,,,South Thomas,,7/18/2008 6:10,Other,68,active,3.81,,110,1/30/2022 22:39,UZ 100240 Tashkent Charlesshire,"{'hobbies': ['dream', 'forward'], 'skills': {'tech': {'python': 5, 'excel': 5, 'sql': 2}, 'soft': ['like', 'clear']}, 'family': {'siblings': 5, 'income': {'father': 626, 'mother': 1045}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2018}, {'type': 'phone', 'brand': 'Apple', 'year': 2023}]}","['dream', 'forward']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2018}, {'type': 'phone', 'brand': 'Apple', 'year': 2023}]",5,5,2,"['like', 'clear']",5,626,1045,Tashkent,,100240
89,James Weaver,22,Female,,9.988E+11,West Jonathan,,4/9/2000 11:39,Python,110,pending,,,149,2/19/2022 15:21,"Apartment 8, South Christina district, Tashkent, UZ, 100031","{'hobbies': ['anything', 'catch'], 'skills': {'tech': {'python': 1, 'excel': 2, 'sql': 2}, 'soft': ['like', 'how']}, 'family': {'siblings': 4, 'income': {'father': 503, 'mother': 394}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2019}, {'type': 'phone', 'brand': 'Apple', 'year': 2020}]}","['anything', 'catch']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2019}, {'type': 'phone', 'brand': 'Apple', 'year': 2020}]",1,2,2,"['like', 'how']",4,503,394,Tashkent,South Christina,100031
90,Johnny Nguyen,20,Male,,,West Henrymouth,sherrimanning@gmail.com,8/30/2004 0:00,Other,,inactive,4.5,excellent,288,3/15/2003 5:06,"BROKEN,ADDRESS,DATA,,,","{hobbies:['water', 'hot']}",,,,,,,,,,,,
91,Barry Cooper,,Female,82,9.9876E+11,Georgeshire,,5/23/2018 0:00,Other,,active,2.48,excellent,283,11/24/1997 0:00,"Apartment 15, North Nicholas district, Tashkent, UZ, 100716",INVALID_JSON_DATA,,,,,,,,,,Tashkent,North Nicholas,100716
92,Peter Rogers,18,Female,,,Tonytown,,12/22/1971 21:02,Other,,active,4.5,excellent,260,7/15/1997 0:00,"East Joshuaton 6-kv, dom 44, Tashkent",INVALID_JSON_DATA,,,,,,,,,,Tashkent,,
93,Samantha Garcia,20,Female,,,Port Jeremyburgh,,8/7/2023 14:22,Data Science,89,pending,,excellent,195,1/31/2017 0:00,"BROKEN,ADDRESS,DATA,,,","{hobbies:['doctor', 'set']}",,,,,,,,,,,,
94,,21,Female,,,West Bryanburgh,,9/14/2015 0:00,Other,110,pending,3.72,good,51,10/29/1995 0:00,"3646 Micheal Place, Port Douglas","{'hobbies': ['fly', 'me'], 'skills': {'tech': {'python': 5, 'excel': 1, 'sql': 3}, 'soft': ['ago', 'per']}, 'family': {'siblings': 2, 'income': {'father': 1215, 'mother': 272}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2022}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2020}]}","['fly', 'me']","[{'type': 'laptop', 'brand': 'HP', 'year': 2022}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2020}]",5,1,3,"['ago', 'per']",2,1215,272,Other,,
95,,19,Male,82,,Leechester,,11/23/2012 0:00,Data Science,,pending,4.44,good,144,3/21/1987 11:08,"BROKEN,ADDRESS,DATA,,,","{hobbies:['avoid', 'consumer']}",,,,,,,,,,,,
96,Joel Cantrell,18,Female,91,9.98687E+11,Duncanshire,john55@cox-horne.org,10/14/1984 0:00,Other,110,inactive,15.5,average,295,2/21/1971 0:00,"902 Wiggins Mill, East Susan","{""hobbies"": [""skill"", ""continue""], ""skills"": {""tech"": {""python"": 1, ""excel"": 5, ""sql"": 4}, ""soft"": [""actually"", ""condition""]}, ""family"": {""siblings"": 3, ""income"": {""father"": 1454, ""mother"": 391}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2023}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2020}]}","['skill', 'continue']","[{'type': 'laptop', 'brand': 'HP', 'year': 2023}, {'type': 'phone', 'brand': 'Apple', 'year': 2020}]",1,5,4,"['actually', 'condition']",3,1454,391,Other,,
97,,19,Female,,,Port Donald,,11/17/1985 11:43,Other,,pending,3.7,excellent,106,10/17/1973 5:45,UZ 100535 Tashkent South Jasonfurt,"{hobbies:['throw', 'security']}",,,,,,,,,,Tashkent,,100535
98,Kathy Massey,20,Female,,9.98845E+11,Eddiefort,,4/22/1978 7:43,Data Science,110,inactive,3.7,average,251,5/4/2002 0:00,UZ 100126 Tashkent South Teresafurt,INVALID_JSON_DATA,,,,,,,,,,Tashkent,,100126
99,Christopher Williams,22,Male,,,Meganfort,,5/16/2022 14:15,Data Science,110,active,-2,average,265,1/7/1992 0:00,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['never', 'agent'], 'skills': {'tech': {'python': 5, 'excel': 4, 'sql': 3}, 'soft': ['necessary', 'billion']}, 'family': {'siblings': 2, 'income': {'father': 1201, 'mother': 1493}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2024}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2024}]}","['never', 'agent']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2024}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2024}]",5,4,3,"['necessary', 'billion']",2,1201,1493,,,
100,,18,Female,91,9.98864E+11,West Jacqueline,,9/3/2023 0:43,Data Science,114,pending,3.7,excellent,145,4/10/2021 10:50,UZ 100196 Tashkent West Dawnport,"{'hobbies': ['Mrs', 'director'], 'skills': {'tech': {'python': 4, 'excel': 1, 'sql': 2}, 'soft': ['need', 'relationship']}, 'family': {'siblings': 4, 'income': {'father': 281, 'mother': 791}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2015}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2022}]}","['Mrs', 'director']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2015}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2022}]",4,1,2,"['need', 'relationship']",4,281,791,Tashkent,,100196
